image_url,orignal_price,percentage_off,product_description,product_name,product_price,ratings,url
https://m.media-amazon.com/images/I/31NiOWotrHL._SX342_SY445_.jpg,₹2399,-45%,"SMU MENS SHIRT, S",U.S. POLO ASSN. Men Men's Casual Shirts,"₹1,319",4.1 out of 5 stars,https://www.amazon.in/U-S-POLO-ASSN-Regular-USSHTR0037_Black_XL/dp/B0B7SCJM7J/ref=sr_1_227?keywords=shirts+for+men&qid=1690717997&sr=8-227
https://m.media-amazon.com/images/I/41HUG7RouPL._SX342_SY445_QL70_FMwebp_.jpg,₹2999,-50%,"(None,)",Marks & Spencer Linen Blend Hawaiian Floral Shirt,"₹1,499",Previous page,https://www.amazon.in/Marks-Spencer-Hawaiian-Floral-T252446MNAVY/dp/B0BZHWZZHD/ref=sr_1_229?keywords=shirts+for+men&qid=1690717997&sr=8-229
https://m.media-amazon.com/images/I/4117fNuSE9L._SX342_SY445_.jpg,₹2199,-53%,"(None,)","Instafab Plus Men's Blue Checkered Button Up Collared Regular Fit Shirt for Casual Wear | Modern Clothing Shirt Crafted with Regular Sleeve, Comfort Fit & High-Performance for Everyday Wear","₹1,042",4.0 out of 5 stars,https://www.amazon.in/Instafab-Checkered-Collared-Clothing-High-Performance/dp/B0BVBLJBFT/ref=sr_1_228?keywords=shirts+for+men&qid=1690717997&sr=8-228
https://m.media-amazon.com/images/I/41+BqwTWhpL._SX342_SY445_.jpg,₹2399,-45%,"Perfect a breezy, off-duty look by wearing the Levi's Styled Shirt. Sporting a shirt collar, this slim fit shirt is made from premium material. Pair this shirt with canvas shoes for a trendy look.",Levi's Men's Slim Fit Shirt,"₹1,319",3.9 out of 5 stars,https://www.amazon.in/Levis-Mens-Shirt-24577-0147_Madder-Brown/dp/B09RSPXM89/ref=sr_1_226?keywords=shirts+for+men&qid=1690717997&sr=8-226
https://m.media-amazon.com/images/I/41RsMImtbHL._SX342_SY445_.jpg,₹1499,-70%,"An Amazon brand, Symbol is built on the pillars of quality, reliability and affordability, offering a range of lifestyle essentials that help you look good every day. Symbol brings a range of classic casual shirts in a variety of colors that keep you subtle & comfortable. Built for comfort, our essential pair of casual shirts find place in every man’s wardrobe. This Regular fit 100% cotton solid shirt is designed to keep you casual and true to your style. Detailed with contrast front placket and undercuffs, style this shirt with a pair of chinos or put on a pair of denims with sneakers.",Amazon Brand - Symbol Men Casual Shirt,₹454,4.0 out of 5 stars,https://www.amazon.in/Amazon-Brand-Symbol-Regular-AW17CS-05A_13_Khakhi_X-Large/dp/B07KWWR7YD/ref=sr_1_225?keywords=shirts+for+men&qid=1690717997&sr=8-225
https://m.media-amazon.com/images/I/41OUnfPCnQL._SY445_SX342_QL70_ML2_.jpg,₹1299,-54%,"product details:this casual Checkered shirt has a full button placket, long sleeves, Yoke on the shoulder, and a curved hemline size and fitslim fitthe model (height 6 foot and shoulders 18 inches is wearing size 40/mplease check the size chart for more details before ordering material & care100% premium cotton (Machine Wash regular) style tipenhance your look by wearing this casual stylish men's shirt. Team it with a pair of chinos and white sneakers for a fun Smart Casual look about the Brand Dennis lingofinding basic Menswear for daily used can be hard among todays Fast fashion world, where trends change daily. That’s why we started Dennis Lingo, to create a one stop shop for premium essential clothing for everyday used at Lowest prices.",Dennis Lingo Men Casual Shirt,₹599,3.9 out of 5 stars,https://www.amazon.in/Dennis-Lingo-Checkered-Casual-AZ403_Mustard_L_Mustard_L/dp/B079WSVVRY/ref=sr_1_224?keywords=shirts+for+men&qid=1690717997&sr=8-224
https://m.media-amazon.com/images/I/41Ss-mCznjL._SX342_SY445_.jpg,₹2499,-50%,Arrow Sport Men's Navy Casual Shirt,Arrow Men Shirt,"₹1,249",3.8 out of 5 stars,https://www.amazon.in/Arrow-Mens-Slim-Shirt-ARES02009A_Grey/dp/B0BHW32SG3/ref=sr_1_231?keywords=shirts+for+men&qid=1690717997&sr=8-231
https://m.media-amazon.com/images/I/41PImrq5bhL._SY445_SX342_.jpg,₹1999,-83%,This Casual shirt offers a professional look for the true business man. It's the perfect day-to-night shirt. Wear it with some slacks to the office and throw on some jeans at night for drinks with the guys. Whatever the occasion this shirt will be your go-to. The style you want and the feel you need all rolled into this shirt.,LookMark Men Men's Cotton Blend Stitched Printed Half Sleeve Shirt(Printed Shirt NIKO-M),₹349,3.5 out of 5 stars,https://www.amazon.in/LookMark-Cotton-Stitched-Printed-Sleeve/dp/B0BWYRDJSJ/ref=sr_1_223?keywords=shirts+for+men&qid=1690717997&sr=8-223
https://m.media-amazon.com/images/I/3148M7pTKWL._SY445_SX342_.jpg,₹1999,-81%,"(None,)",GRITSTONES Men Cotton Blend Plain Summer Shirts,₹376,3.8 out of 5 stars,https://www.amazon.in/GRITSTONES-Sleeve-Cotton-Summer-GSFSHRTSR2968BLK_M/dp/B0B3CL72V4/ref=sr_1_221?keywords=shirts+for+men&qid=1690717997&sr=8-221
https://m.media-amazon.com/images/I/41LUdtrJ+3L._SY445_SX342_.jpg,₹1199,-74%,"(None,)",GRITSTONES Men's Regular Fit Shirt,₹311,3.5 out of 5 stars,https://www.amazon.in/GRITSTONES-Melange-Placket-Sleeves-GSFSSHRT2230ANTRA_XL/dp/B07TXZ4J4G/ref=sr_1_220?keywords=shirts+for+men&qid=1690717997&sr=8-220
https://m.media-amazon.com/images/I/41WA3vMkeWL._SX342_SY445_QL70_FMwebp_.jpg,₹2999,-60%,"(None,)",Marks & Spencer Linen Mix Printed Button Down Collar Shirt,"₹1,200",5.0 out of 5 stars,https://www.amazon.in/Marks-Spencer-Printed-Button-T253998KNAVY/dp/B0BZHVV5Y7/ref=sr_1_222?keywords=shirts+for+men&qid=1690717997&sr=8-222
https://m.media-amazon.com/images/I/41ov4yZmxjL._SX342_SY445_.jpg,₹2599,-45%,This shirt from Van Heusen is the perfect choice for any day.,Van Heusen Men Shirt,"₹1,439",Previous page,https://www.amazon.in/Van-Heusen-Regular-Shirt-VHSFBCUBQ54122_Light/dp/B0C53T8MPP/ref=sr_1_219?keywords=shirts+for+men&qid=1690717997&sr=8-219
https://m.media-amazon.com/images/I/41f5cvzsemL._SX342_SY445_.jpg,₹2099,-75%,"Symbol shirts are made from soft comfortable fabric for everyday wear. Apt for casual occasions, these shirts is made with classic styling details.",Amazon Brand - Symbol Men's Regular Fit Casual Shirt,₹531,4.0 out of 5 stars,https://www.amazon.in/Amazon-Brand-Symbol-Regular-AZ-SY-RR-15A_Olive_Large/dp/B07XC1BVCN/ref=sr_1_216_sspa?keywords=shirts+for+men&qid=1690717997&sr=8-216-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
https://m.media-amazon.com/images/I/41maVpPYVzL._SX342_SY445_.jpg,₹2599,-45%,This shirt from Van Heusen is the perfect choice for any day.,Van Heusen Men Shirt,"₹1,439",Previous page,https://www.amazon.in/Van-Heusen-Regular-Shirt-VHSFBCUBU05624_Light/dp/B0C5F24C8M/ref=sr_1_212?keywords=shirts+for+men&qid=1690717997&sr=8-212
https://m.media-amazon.com/images/I/41Np-+vx1+L._SX342_SY445_.jpg,₹2499,-75%,"(None,)",Dennis Lingo Men's Checkered Slim Fit Casual Shirt,₹625,3.8 out of 5 stars,https://www.amazon.in/Dennis-Lingo-Checkered-C413_TEALBLUE_XL_Teal-Blue_XL/dp/B07D9VM28D/ref=sr_1_211?keywords=shirts+for+men&qid=1690717997&sr=8-211
https://m.media-amazon.com/images/I/41159yvHXML._SX342_SY445_.jpg,₹2099,-53%,"Upgrade your wardrobe with this shirt, tailored in from Van Heusen by Van Heusen.",Van Heusen Men's Cotton Chequered Slim Fit Formal Shirt,₹979,4.0 out of 5 stars,https://www.amazon.in/Van-Heusen-Mens-Shirt-VHSFRSLBW08297_Multi/dp/B0B5YFG7JR/ref=sr_1_210?keywords=shirts+for+men&qid=1690717997&sr=8-210
https://m.media-amazon.com/images/I/41q08aEIWKL._SX342_SY445_.jpg,₹1749,-50%,Allen Solly casual 100% shirt for mens,Allen Solly Men's Regular Fit Formal Shirt,₹869,2.5 out of 5 stars,https://www.amazon.in/Allen-Solly-Regular-Shirt-ASSFQSPFF95028_Pink/dp/B0C7W56C1P/ref=sr_1_209?keywords=shirts+for+men&qid=1690717997&sr=8-209
https://m.media-amazon.com/images/I/31X0NWA8LHL._SX342_SY445_.jpg,₹2299,-71%,"Dennis Lingo crafts perfectly fitted shirts for the man who makes his style statement with elegance and sophistication. We have more than ten years of experience in Men's apparel. Dennis Lingo is a men's casual wear brand, and it is one of the leading players in shirts on Indian marketplaces. These Casual Shirts are of 100% cotton. It assures a soft and smooth touch against the skin. These Casual Shirts will go well with denim and sneakers. It helps to give you a trendy casual look. You can wear it at work, or you are off duty. These are good-quality Casual shirts for men for a classy and fashionable look. Suitable for machine wash. Please do not bleach these shirts and warm iron if necessary.",Dennis Lingo Men's Solid Slim Fit Cotton Casual Shirt,₹667,4.0 out of 5 stars,https://www.amazon.in/Dennis-Lingo-Cotton-Casual-C774_D-Blue_XL/dp/B09CZ9YVBB/ref=sr_1_207?keywords=shirts+for+men&qid=1690717997&sr=8-207
https://m.media-amazon.com/images/I/410OMChPb5L._SX342_SY445_.jpg,₹2099,-61%,"An Amazon brand, Symbol is built on the pillars of quality, reliability and affordability, offering a range of lifestyle essentials that help you look good every day. This Regular fit 100% cotton solid shirt is styled with Resort collar, short sleeve and single chest pocket on wearers left. Wear this shirt with a pair of chinos or shorts for your everyday casual look.",Amazon Brand - Symbol Men's Regular Fit Shirt,₹809,4.5 out of 5 stars,https://www.amazon.in/Amazon-Brand-Checkered-Regular-SY-S22-CS-04_Blue-Window/dp/B09PRJ1JB9/ref=sr_1_206?keywords=shirts+for+men&qid=1690717997&sr=8-206
https://m.media-amazon.com/images/I/41JtYDrizNL._SX342_SY445_.jpg,₹2399,-74%,"An Amazon brand, Symbol is built on the pillars of quality, reliability and affordability to offer you lifestyle essentials that never go out of fashion. Symbol clothing and footwear is available in comfortable fits and quality materials that are perfected to your liking. Symbol brings a range of classic casual shirts in a variety of colors that keep you subtle & comfortable. Built for comfort, our essential pair of casual shirts find place in every man’s wardrobe. Wear this shirt with a pair of chinos for a eveing look or put on a pair of denims for everyday casual look.",Amazon Brand - Symbol Men's Casual Shirt,₹614,3.9 out of 5 stars,https://www.amazon.in/Amazon-Brand-Checkered-AZ-SY-RR03_7906_Orange-Grey_XXL/dp/B081NL61FJ/ref=sr_1_213_sspa?keywords=shirts+for+men&qid=1690717997&sr=8-213-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
https://m.media-amazon.com/images/I/41HTydLXmNL._SX342_SY445_.jpg,₹2699,-45%,This shirt from Van Heusen is the perfect choice for any day.,Van Heusen Men Shirt,"₹1,489",4.0 out of 5 stars,https://www.amazon.in/Van-Heusen-Regular-VHSFBCUB518947_Light-Yellow/dp/B0C5F59G5N/ref=sr_1_203?keywords=shirts+for+men&qid=1690717997&sr=8-203
https://m.media-amazon.com/images/I/51cvd-vP5zL._SX342_SY445_.jpg,₹2299,-67%,"An Amazon brand, Symbol is built on the pillars of quality, reliability and affordability, offering a range of lifestyle essentials that help you look good every day. This Regular fit half sleeves 100% cotton check shirt is styled with classic collar and single chest pocket on wearers left. Wear this shirt with a pair of chinos or denims for your everyday casual look.",Amazon Brand - Symbol Men's Classic Fit Casual Shirt,₹760,3.9 out of 5 stars,https://www.amazon.in/Amazon-Brand-Checkered-Regular-SS20SYMCSHS-01J_White-Black/dp/B082SRFF36/ref=sr_1_214_sspa?keywords=shirts+for+men&qid=1690717997&sr=8-214-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
https://m.media-amazon.com/images/I/41L+HwcFz7L._SX342_SY445_.jpg,₹1999,-61%,"An Amazon brand - House & Shields is built on the spirit of varsity culture, and offers apparel and footwear products that are created for your everyday smart casual needs. Designed for comfort and style, the brand brings to you a range of timeless check shirts made in 100% cotton which comes with a signature brand logo embroidery on the chest pocket.",Amazon Brand - House & Shields Men Casual Shirt,₹789,3.7 out of 5 stars,https://www.amazon.in/Amazon-Brand-Checkered-AW18-HSSH-03_A-4563_Green/dp/B08Y8QYR3X/ref=sr_1_205?keywords=shirts+for+men&qid=1690717997&sr=8-205
https://m.media-amazon.com/images/I/31T1Mwg1IYL._SX342_SY445_.jpg,₹2999,-45%,"(None,)",United Colors of Benetton Solid Formal Shirt,"₹1,649",3.9 out of 5 stars,https://www.amazon.in/United-Colors-Benetton-Shirt-5NS04U008I_Maroon/dp/B08MV9Z2RS/ref=sr_1_204?keywords=shirts+for+men&qid=1690717997&sr=8-204
https://m.media-amazon.com/images/I/51WC2mEv8yL._SX342_SY445_QL70_FMwebp_.jpg,₹1499,-58%,"This Checkered men shirt from Gloryboyz will give you the perfect amount of comfort and durability. Wear it with a pair of denim and sneakers for a casual look or with chinos and loafers for the formal/party look. Understanding the changing fashion requirements of the man, we felt the need for a one-stop solution for all style queries. with the same thought, we introduced the brand GloryBoyz which caters primarily to the work and casual wear requirements of men who has an independent mindset.",GLORYBOYZ Mens 100% Cotton Full Sleeve Regular Fit Fashion Checkered Shirt,₹629,3.9 out of 5 stars,https://www.amazon.in/GLORYBOYZ-Cotton-Regular-Fashion-Checkered/dp/B0BVFVLBS9/ref=sr_1_202?keywords=shirts+for+men&qid=1690717997&sr=8-202
https://m.media-amazon.com/images/I/61wfp-8tBLL._SX342_SY445_QL70_FMwebp_.jpg,₹1999,-82%,"(None,)",Lyriq Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt,₹359,4.2 out of 5 stars,https://www.amazon.in/Lyriq-Shirt-Casual-Stylish-Printed/dp/B0C1JMR3WR/ref=sr_1_201?keywords=shirts+for+men&qid=1690717997&sr=8-201
https://m.media-amazon.com/images/I/31fDrHM64qL._SX342_SY445_.jpg,₹2299,-75%,"Dennis Lingo crafts perfectly fitted shirts for the man who makes his style statement with elegance and sophistication. We have more than ten years of experience in Men's apparel. Dennis Lingo is a men's casual wear brand, and it is one of the leading players in shirts on Indian marketplaces. These Casual Shirts are of 100% cotton. It assures a soft and smooth touch against the skin. These Casual Shirts will go well with denim and sneakers. It helps to give you a trendy casual look. You can wear it at work, or you are off duty. These are good-quality Casual shirts for men for a classy and fashionable look. Suitable for machine wash. Please do not bleach these shirts and warm iron if necessary.","Dennis Lingo Men's Cotton Solid Slim Fit Casual Shirt with Pocket, Roll Up Full Sleeve Shirt for Formal & Casual Wear",₹575,3.5 out of 5 stars,https://www.amazon.in/Dennis-Lingo-Solid-Shirt-C615_Brown_L/dp/B09PCX3ZM8/ref=sr_1_200?keywords=shirts+for+men&qid=1690717997&sr=8-200
https://m.media-amazon.com/images/I/41IOsG8HZxL._SX342_SY445_QL70_ML2_.jpg,₹1699,-85%,"FULL SLEEVES LINEN FINISH SEMI FORMAL SHIRT WITH BAND COLLAR AND FULL SLEEVES, BEST PAIRED WITH DARK FORMAL TROUSERS.",Style Quotient Men Grey Comfort Printed Casual Shirt,₹249,3.0 out of 5 stars,https://www.amazon.in/Style-Quotient-Comfort-Casual-Shirt/dp/B0B755DG9G/ref=sr_1_199?keywords=shirts+for+men&qid=1690717997&sr=8-199
https://m.media-amazon.com/images/I/41T4AXuq--S._SX342_SY445_.jpg,₹2749,-67%,"Make a lasting impression on your colleagues wearing this formal shirt for men by Park Avenue. Crafted from cotton, this full sleeved shirt in slim-fit features a semi cutaway collar. Team it up with formal trousers and leather shoes for a perfect look.Make a lasting impression on your colleagues wearing this Casual shirt for men by ParxCrafted from Linen, this Full Sleeve shirt in Slim Fit features a Cutaway. Team it up with formal trousers and leather shoes for a perfect look.",Parx Men's Slim Fit Shirt,₹899,4.0 out of 5 stars,https://www.amazon.in/Parx-Mens-Shirt-XMSS09861-R6_Red-XX-Large/dp/B097DHB4VZ/ref=sr_1_197?keywords=shirts+for+men&qid=1690717997&sr=8-197
https://m.media-amazon.com/images/I/41Z1CPDkCZL._SX342_SY445_.jpg,₹2499,-60%,Full Sleeves Collard Shirt,Spykar Men Shirt,₹999,4.5 out of 5 stars,https://www.amazon.in/Spykar-Mens-Slim-Shirt-ECMSH2BB014_Navy/dp/B0C28QBTVX/ref=sr_1_198?keywords=shirts+for+men&qid=1690717997&sr=8-198
https://m.media-amazon.com/images/I/41n3t1dsbXL._SX342_SY445_.jpg,₹2599,-67%,"(None,)",Dennis Lingo Men's Striped Slim Fit Casual Shirt with Mandarin Collar,₹849,3.6 out of 5 stars,https://www.amazon.in/Dennis-Lingo-Striped-Casual-Mandarin/dp/B0BC9BDWDY/ref=sr_1_190?keywords=shirts+for+men&qid=1690717989&sr=8-190
https://m.media-amazon.com/images/I/41e1rUI0nUL._SX342_SY445_.jpg,₹2099,-69%,"An Amazon brand, Symbol is built on the pillars of quality, reliability and affordability, offering a range of lifestyle essentials that help you look good every day. This classic formal shirt is crafted with precision in cotton blend, two tone Fil a Fil fabric, to offer enhanced comfort and style, all at a great value. This shirt comes in a range of colors to choose for any formal or semi formal ocassion. To complete the look, pair it with an elegant solid formal trouser and brown leather shoes for a lasting impression. Now, look good every day with Symbol fashion essentials.",Amazon Brand - Symbol Men's Slim Fit Shirt,₹646,3.9 out of 5 stars,https://www.amazon.in/Amazon-Brand-Symbol-Shirt-SS20-SYM-FS-02_EPP-1A_D-Grey/dp/B097MW9VJ4/ref=sr_1_195_sspa?keywords=shirts+for+men&qid=1690717997&sr=8-195-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
https://m.media-amazon.com/images/I/311bt1JYKXL._SX342_SY445_.jpg,₹1399,-59%,"An Amazon brand, symbol is built on the pillars of quality, reliability and affordability, offering a range of lifestyle essentials that help you look good every day. This regular fit 100% cotton solid shirt is styled with classic collar and single chest pocket on wearers left. Wear this shirt with a pair of chinos or denims for your everyday casual look.",Amazon Brand - Symbol Men's Regular Fit Casual Shirt,₹579,3.8 out of 5 stars,https://www.amazon.in/Amazon-Brand-Symbol-Regular-AZ-SY-RR-12A-02_Brown_Medium/dp/B07KWZXKYR/ref=sr_1_194_sspa?keywords=shirts+for+men&qid=1690717997&sr=8-194-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
https://m.media-amazon.com/images/I/31BoF3iS-CL._SX342_SY445_.jpg,₹1699,-71%,"Symbol casual shirts are made from soft comfortable fabrics for everyday wear and offer enhanced comfort and style at an affordable price. Apt for casual occasions, This shirt is made with classic styling details.",Amazon Brand - Symbol Men's Solid Regular Fit Casual Shirt,₹499,3.9 out of 5 stars,https://www.amazon.in/Amazon-Brand-Symbol-Regular-AZ-SY-RR-12A/dp/B0822PFQB2/ref=sr_1_196_sspa?keywords=shirts+for+men&qid=1690717997&sr=8-196-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
https://m.media-amazon.com/images/I/41Wmgnh5DtL._SX342_SY445_.jpg,₹1899,-64%,"An Amazon brand - Inkast Denim Co. offers authentic denimwear through a mix of classic, contemporary and stylish jeans, shirts, tees, jackets & lots more. The brand brings a range of utility twill shirts that keep functional & comfortable. Built for comfort, this casual shirt finds place in every man’s wardrobe. Wear this with a pair of denims or layer it up over a tee.",Amazon Brand - INKAST Men Shirt,₹683,3.9 out of 5 stars,https://www.amazon.in/Inkast-Denim-Co-Amazon-Brand/dp/B07GT844VY/ref=sr_1_188?keywords=shirts+for+men&qid=1690717989&sr=8-188
https://m.media-amazon.com/images/I/51gGzPHofxL._SY445_SX342_.jpg,₹1999,-82%,Casual Shirt For Men,Lyriq Shirt for Men || Casual Shirt for Men || Men Stylish Shirt || Men Printed Shirt,₹359,4.4 out of 5 stars,https://www.amazon.in/Lyriq-Shirt-Casual-Stylish-Printed/dp/B0BV45Y9J9/ref=sr_1_187?keywords=shirts+for+men&qid=1690717989&sr=8-187
https://m.media-amazon.com/images/I/41bFLsLawmL._SY445_SX342_.jpg,₹1999,-76%,"This Casual Solid shirt has a Slim fit, Spread collar, full button Placket, Full Sleeves, and a curved hemline Size and Fit Slim Fit The Model (height 6 foot and shoulders 18 inches is wearing size 40/M Please check the size chart for more details before ordering Material & Care 100% Premium Cotton (Machine Wash Regular) Style Tip Enhance your look by wearing this Casual Stylish Men's shirt, Team it with a pair of Chinos or Tapered Denim and Sneakers for a fun Smart Casual look About the Brand DENNIS LINGO Finding Basic Menswear for daily use can be hard among todays Fast fashion world, where trends change daily. That’s why we started Dennis Lingo, to create a one stop shop for premium essential clothing for everyday use at lowest prices",Dennis Lingo Men's Solid Slim Fit Cotton Casual Shirt with Spread Collar & Full Sleeves,₹489,3.8 out of 5 stars,https://www.amazon.in/Dennis-Lingo-Solid-Casual-C301_Dusty/dp/B0C6FC9NHT/ref=sr_1_193_sspa?keywords=shirts+for+men&qid=1690717997&sr=8-193-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
https://m.media-amazon.com/images/I/41omM9LUzlL._SX342_SY445_.jpg,₹1849,-57%,"An ultimate choice that will redefine your classiness is this light blue color shirt from Parx. A fusion of comfort and smartness, this full-sleeved shirt is designed in striped pattern and features semi-cutaway collar & contrast fabric. Wear this slim-fit cotton shirt with a pair of casual trousers and loafers to look a class apart from the rest.",Parx Men's Plain Slim Fit Casual Shirt,₹787,3.8 out of 5 stars,https://www.amazon.in/Parx-Mens-Slim-Shirt-XMSS08582-N2_Green/dp/B0BD8T3M4X/ref=sr_1_184?keywords=shirts+for+men&qid=1690717989&sr=8-184
https://m.media-amazon.com/images/I/41COTx2JiTL._SX342_SY445_.jpg,₹1999,-52%,"Upgrade your wardrobe with this shirt, tailored in from Van Heusen by Van Heusen.",Van Heusen Men's Slim Fit Shirt (VHSFRSLBJ01503_Green 39),₹969,4.7 out of 5 stars,https://www.amazon.in/Van-Heusen-Mens-Shirt-VHSFRSLBJ01503_Green/dp/B0B5YD478M/ref=sr_1_181?keywords=shirts+for+men&qid=1690717989&sr=8-181
https://m.media-amazon.com/images/I/31KjT45PDSL._SY445_SX342_.jpg,₹1999,-84%,This Casual shirt offers a professional look for the true business man. It's the perfect day-to-night shirt. Wear it with some slacks to the office and throw on some jeans at night for drinks with the guys. Whatever the occasion this shirt will be your go-to. The style you want and the feel you need all rolled into this shirt.,LookMark Men Men's Cotton Blend Stitched Solid Full Sleeve Shirt(Shirt 02-XL) Beige,₹329,3.8 out of 5 stars,https://www.amazon.in/LookMark-Cotton-Stitched-Sleeve-02-L/dp/B0BX6PTW9K/ref=sr_1_182?keywords=shirts+for+men&qid=1690717989&sr=8-182
https://m.media-amazon.com/images/I/41gqeo3d02L._SX342_SY445_QL70_FMwebp_.jpg,₹799,-55%,Lyriq Men's Shirt,Lyriq Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt,₹359,4.3 out of 5 stars,https://www.amazon.in/Lyriq-Casual-Shirt-Stylish-Printed/dp/B0C3MPVQLL/ref=sr_1_180?keywords=shirts+for+men&qid=1690717989&sr=8-180
https://m.media-amazon.com/images/I/41s+U6bQkPL._SX342_SY445_.jpg,₹2395,-53%,SLIM FIT FULL SLEEVE SHIRT WITH SEMI CUTAWAY COLLAR AND FRENCH PLACKET,blackberrys Men's Formal Full Sleeve India Slim Fit Shirt-NL-BS-PT-KRAIN,"₹1,119",3.8 out of 5 stars,https://www.amazon.in/blackberrys-Formal-Sleeve-India-Shirt/dp/B0BCGTXYSF/ref=sr_1_178?keywords=shirts+for+men&qid=1690717989&sr=8-178
https://m.media-amazon.com/images/I/41v3QIgT7HL._SX342_SY445_.jpg,₹3599,-80%,Get New ways to Style your Casual Summer Outfits. This Exclusively designed Button Down Collar Shirt in Full Sleeves is well-crafted 100% Cotton fabric in a Woven Pattern which makes it perfect for rocking your Summer Outfits,Red Tape Men's Cotton Shirt | Cotton Shirt | Comfortable Shirt for Men,₹719,3.9 out of 5 stars,https://www.amazon.in/Red-Tape-Cotton-Comfortable-Men_RFS1604-XL/dp/B0BXLCNHVF/ref=sr_1_179?keywords=shirts+for+men&qid=1690717989&sr=8-179
https://m.media-amazon.com/images/I/414K9WeiMkL._SX342_SY445_.jpg,₹2999,-39%,"Benetton Group is one of the best-known fashion companies in the world, present in the most important markets in the world. Benetton Group products are subject to specific chemical tests and controls based on the materials from which they are made as well as their characteristics. The analyses, carried out on materials throughout the production chain, are entrusted to independent laboratories, selected among the most prestigious in the world.",United Colors of Benetton Men's Slim Fit Shirt,"₹1,829",3.8 out of 5 stars,https://www.amazon.in/United-Colors-Benetton-Shirt-5NS11U008I_Black/dp/B08MV28GBF/ref=sr_1_176?keywords=shirts+for+men&qid=1690717989&sr=8-176
https://m.media-amazon.com/images/I/31Ah-HBZxjL._SX342_SY445_.jpg,₹1199,-67%,"An Amazon brand, Symbol is built on the pillars of quality, reliability and affordability to offer you lifestyle essentials that never go out of fashion. Symbol clothing and footwear is available in comfortable fits and quality materials that are perfected to your liking. An easy T-shirt for casual day wear, made out of quality fabric in vibrant colours makes this tee irresistible. Layer it under a sweatshirt or wear on its own for a comfortable weekend look.",Amazon Brand - Symbol Men Polo Shirt,₹399,4.0 out of 5 stars,https://www.amazon.in/Symbol-Mens-Solid-Regular-AW19MCPO_Pink_XL/dp/B07SJ5FL3X/ref=sr_1_174?keywords=shirts+for+men&qid=1690717989&sr=8-174
https://m.media-amazon.com/images/I/41N+PbeeGHL._SY445_SX342_.jpg,₹2099,-72%,The Indian Garage Co Black Slim Fit Printed Shirts,The Indian Garage Co Men's Slim Fit Shirt,₹588,3.3 out of 5 stars,https://www.amazon.in/Indian-Garage-Co-Shirt-1119-SH29-01/dp/B087S6LGL7/ref=sr_1_164?keywords=shirts+for+men&qid=1690717989&sr=8-164
https://m.media-amazon.com/images/I/51P0UICMeUL._SX342_SY445_.jpg,₹2299,-72%,"An Amazon brand, Symbol is built on the pillars of quality, reliability and affordability, offering a range of lifestyle essentials that help you look good every day. This Regular fit half sleeves 100% cotton check shirt is styled with classic collar and single chest pocket on wearers left. Wear this shirt with a pair of chinos or denims for your everyday casual look.",Amazon Brand - Symbol Men Casual Shirt,₹639,3.8 out of 5 stars,https://www.amazon.in/Amazon-Brand-Checkered-Regular-SS20SYMCSHS-01M_Pink/dp/B082SRDPMG/ref=sr_1_172?keywords=shirts+for+men&qid=1690717989&sr=8-172
https://m.media-amazon.com/images/I/41oi9Q0PxrL._SX342_SY445_.jpg,₹2099,-52%,"Make a lasting impression on your colleagues wearing this Work Utility shirt for men by Park Avenue Crafted from Cotton, this Full Sleeve shirt in Slim Fit features a Semi Cutaway Collar. Team it up with formal trousers and leather shoes for a perfect look. Raymond with its 97-year-old expertise is a textile powerhouse with modern infrastructure and strong fibre-to-fabric manufacturing capabilities. Raymond is the largest integrated textile company in the world and exports its suits to more than 60+ countries including the USA, Canada, England, Europe, Japan and the Middle East.",Park Avenue Men Shirt,₹999,4.6 out of 5 stars,https://www.amazon.in/Park-Avenue-Stripe-Shirt-PMSX17127-W1_White/dp/B0C7J8DLJX/ref=sr_1_163?keywords=shirts+for+men&qid=1690717989&sr=8-163
https://m.media-amazon.com/images/I/41iM8P2Wt+L._SX342_SY445_.jpg,₹1799,-50%,Allen Solly casual 100% shirt for mens,Allen Solly Men's Regular Fit Formal Shirt,₹899,5.0 out of 5 stars,https://www.amazon.in/Allen-Solly-Regular-Shirt-ASSFQSPFB36893_Light/dp/B0C7W6GT5W/ref=sr_1_160?keywords=shirts+for+men&qid=1690717989&sr=8-160
https://m.media-amazon.com/images/I/41wFx92-h0L._SY445_SX342_.jpg,₹2499,-70%,"(None,)",Dennis Lingo Men's Shirt,₹749,3.9 out of 5 stars,https://www.amazon.in/Dennis-Lingo-Checkered-Casual-C415_RED_M_Red_M/dp/B07D9V252N/ref=sr_1_161?keywords=shirts+for+men&qid=1690717989&sr=8-161
